N;DELAY;THRESHOLD;BUF SIZE;KILLED DOCKER;REAL MPI KILLED;TIME;DEADLOCK;SEGFAULT;ABORT;RIGHT RESULT;D;WR
5;4;44;80380886;3;1;6.032;False;False;False;True;False;False
57;4;13;15261292;0;0;4.313;False;False;False;True;False;False
57;4;13;15245228;0;0;4.345;False;False;False;True;False;False
34;4;17;25263441;0;0;4.247;False;False;False;True;False;False
18;4;23;46540355;0;0;4.273;False;False;False;True;False;False
33;2;17;26031919;6;6;5.655;False;False;True;True;False;False
46;4;14;18826568;0;0;4.37;False;False;False;True;False;False
54;2;13;16074878;5;11;5.492;False;False;True;True;False;False
33;3;17;26005003;7;1;7.667;False;True;False;True;False;False
52;4;13;16703180;3;0;6.151;False;False;False;True;False;False
28;2;18;30486173;4;2;4.856;False;True;False;True;False;False
56;2;13;15525687;8;56;7.019;False;True;True;True;False;False
61;2;12;14284164;11;61;8.699;False;False;True;True;False;False
13;4;27;46549524;9;0;8.829;False;False;False;True;False;False
46;2;14;18817084;5;46;5.476;False;True;True;True;False;False
9;2;33;58963885;1;9;2.917;False;False;False;True;False;False
20;4;22;42100570;0;0;4.238;False;False;False;True;False;False
55;3;13;15795045;7;0;6.798;False;False;False;True;False;False
56;4;13;15513992;0;0;4.248;False;False;False;True;False;False
39;3;16;22107492;7;1;6.821;False;False;False;True;False;False
26;2;19;32772973;7;26;6.423;False;False;True;True;False;False
50;3;14;17336780;0;0;3.425;False;False;False;True;False;False
18;3;23;46529586;6;4;6.647;False;False;True;True;False;False
58;4;13;14992666;0;0;4.318;False;False;False;True;False;False
36;2;16;23918755;11;36;8.742;False;False;True;True;False;False
57;2;13;15267588;12;1;9.013;False;False;False;True;False;False
20;3;22;42103396;3;1;5.14;False;False;False;True;False;False
17;3;24;49130606;1;17;4.017;False;False;False;True;False;False
34;2;17;25288212;8;34;7.1;False;False;True;True;False;False
40;3;15;21584907;6;0;6.835;False;False;False;True;False;False
36;4;16;23924608;0;0;4.373;False;False;False;True;False;False
27;3;19;31579889;6;0;6.25;False;False;False;True;False;False
20;3;22;42105038;6;1;6.686;False;False;False;True;False;False
18;2;23;46544630;6;3;5.795;False;False;False;True;False;False
46;4;14;18818881;0;0;4.451;False;False;False;True;False;False
7;3;37;68011265;3;1;5.061;False;False;False;True;False;False
26;4;19;32749850;0;0;4.326;False;False;False;True;False;False
36;3;16;23914321;2;1;5.044;False;False;False;True;False;False
6;4;40;73693212;0;0;4.321;False;False;False;True;False;False
