N;DELAY;THRESHOLD;BUF SIZE;KILLED DOCKER;REAL MPI KILLED;TIME;DEADLOCK;SEGFAULT;ABORT;RIGHT RESULT
46;2;14;18819613;7;46;6.32;False;False;True;True
44;2;15;19660195;4;2;4.83;False;False;False;True
14;2;26;44202270;3;14;3.961;False;False;True;True
13;2;27;46531720;3;13;3.921;False;False;True;True
56;2;13;15537918;7;24;6.263;False;False;True;True
48;4;14;18040951;0;0;4.234;False;False;False;True
58;4;13;15010939;0;0;4.312;False;False;False;True
50;3;14;17338110;4;0;5.609;False;False;False;True
12;4;28;49131439;3;5;6.051;False;False;True;True
22;4;21;38452793;2;1;5.497;False;False;False;True
6;2;40;73669453;0;0;7.392;False;False;False;True
9;3;33;58958305;3;9;4.909;False;False;True;True
51;4;14;17015865;0;0;4.236;False;False;False;True
22;2;21;38465854;4;22;4.6;False;False;True;True
34;3;17;25263110;3;4;5.276;False;False;True;True
7;4;37;68008257;2;7;5.371;False;False;True;True
21;4;21;40188767;2;2;5.47;False;False;True;True
58;4;13;15010347;0;0;4.233;False;False;False;True
15;3;25;42098638;2;5;4.769;False;False;True;True
44;3;15;19665906;5;1;6.155;False;False;False;True
50;4;14;17341411;0;0;4.231;False;False;False;True
64;2;12;13624085;2;1;31.237;True;True;False;True
52;2;13;16687888;2;52;3.584;False;False;True;True
22;4;21;38462517;2;22;5.398;False;False;True;True
58;2;13;14995833;9;13;7.372;False;False;True;True
14;4;26;44215848;2;1;5.406;False;False;False;True
12;4;28;49142071;2;1;5.513;False;False;False;True
21;3;21;40205288;7;21;7.211;False;True;True;True
43;4;15;20107729;0;0;4.191;False;False;False;True
60;2;12;14517911;10;2;7.942;False;False;False;True
23;3;20;36856432;5;12;5.73;False;False;True;True
29;3;18;29484200;7;8;7.176;False;False;True;True
