N;DELAY;THRESHOLD;BUF SIZE;KILLED DOCKER;REAL MPI KILLED;TIME;DEADLOCK;SEGFAULT;ABORT;RIGHT RESULT;D;WR
15;2;25;42096157;1;15;2.879;False;False;False;True;False;False
5;4;44;80372178;4;1;6.49;False;False;False;True;False;False
27;4;19;31584557;0;0;4.312;False;False;False;True;False;False
55;4;13;15813372;0;0;4.261;False;False;False;True;False;False
6;4;40;73695166;4;0;6.479;False;False;False;True;False;False
58;4;13;14987567;0;0;4.266;False;False;False;True;False;False
56;3;13;15534719;8;20;7.75;False;False;True;True;False;False
50;3;14;17364494;14;1;11.051;False;False;False;True;False;False
47;2;14;18425273;8;3;7.048;False;False;True;True;False;False
53;4;13;16386249;0;0;4.343;False;False;False;True;False;False
48;3;14;18068470;5;1;6.228;False;False;False;True;False;False
52;2;13;16698067;5;22;5.371;False;True;True;True;False;False
42;3;15;20575167;5;5;6.514;False;True;True;True;False;False
12;4;28;49137027;10;0;10.32;False;False;False;True;False;False
46;2;14;18815291;10;4;8.215;False;False;True;True;False;False
43;4;15;20106566;0;0;4.283;False;False;False;True;False;False
23;4;20;36843339;0;0;4.255;False;False;False;True;False;False
61;3;12;14288714;8;1;7.361;False;False;False;True;False;False
46;2;14;18833282;6;46;5.862;False;False;True;True;False;False
16;3;25;52013720;6;1;6.682;False;False;False;True;False;False
34;3;17;25260800;6;1;7.017;False;True;False;True;False;False
21;3;21;40212974;2;1;4.558;False;False;False;True;False;False
51;3;14;17013150;6;51;6.836;False;False;True;True;False;False
31;4;17;27641666;4;0;6.754;False;False;False;True;False;False
48;3;14;18065925;4;0;5.584;False;False;False;True;False;False
59;3;13;14743144;8;0;7.192;False;False;False;True;False;False
6;4;40;73671304;0;0;4.258;False;False;False;True;False;False
42;4;15;20565421;0;0;4.324;False;False;False;True;False;False
10;4;31;55253707;0;0;4.36;False;False;False;True;False;False
12;2;28;49143198;7;3;5.92;False;True;False;True;False;False
36;2;16;23913906;10;7;8.226;False;False;True;True;False;False
56;2;13;15540330;7;56;6.428;False;True;True;True;False;False
47;2;14;18442570;5;2;5.629;False;True;False;True;False;False
